asset_id,snapshot_date,material,diameter_mm,install_year,age_years,prior_break_count,break_within_horizon,horizon_years,street,snapshot_origin,snapshot_year,exclusion_reason
86546,1997-01-13,PVC,200.0,2008.0,-11.0,0,0,5,VANIER DR,negative_T_minus_H_minus_2y,1997,snapshot_before_installation
76462,1997-01-14,PVC,150.0,2010.0,-13.0,0,1,5,DIXON ST,positive_T_minus_H,1997,snapshot_before_installation
98328,1997-01-19,PVCO,150.0,2016.0,-19.0,0,0,5,RUSSEL ST,negative_T_minus_H_minus_2y,1997,snapshot_before_installation
86558,1997-01-20,PVC,150.0,2010.0,-13.0,0,0,5,PLYMOUTH RD,negative_T_minus_H_minus_1y,1997,snapshot_before_installation
78180,1997-01-22,PVC,150.0,2015.0,-18.0,0,0,5,COURTLAND AVE E,negative_T_minus_H_minus_1y,1997,snapshot_before_installation
96852,1997-01-24,PVCO,150.0,2015.0,-18.0,0,0,5,KENNEDY AVE,negative_T_minus_H_minus_5y,1997,snapshot_before_installation
97190,1997-01-26,PVC,300.0,2015.0,-18.0,0,0,5,UNION ST,negative_T_minus_H_minus_1y,1997,snapshot_before_installation
135042,1997-01-28,PVC,150.0,2018.0,-21.0,0,0,5,METZLOFF DR,negative_T_minus_H_minus_5y,1997,snapshot_before_installation
133156,1997-01-29,PVC,150.0,2016.0,-19.0,0,0,5,LAKESIDE DR,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
72730,1997-01-29,PVC,150.0,2005.0,-8.0,0,0,5,RUBY ST,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
76686,1997-01-29,PVC,150.0,2010.0,-13.0,0,0,5,MELROSE AVE,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
133982,1997-01-30,PVC,150.0,2017.0,-20.0,0,0,5,FOURTH AVE,negative_T_minus_H_minus_4y,1997,snapshot_before_installation
135920,1997-01-30,PVCO,150.0,2017.0,-20.0,0,0,5,EDGEWOOD DR,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
134920,1997-02-01,PVCO,300.0,2017.0,-20.0,0,0,5,KEHL ST,negative_T_minus_H_minus_1y,1997,snapshot_before_installation
7400,1997-02-01,PVC,150.0,2008.0,-11.0,0,0,5,CLARK AVE,negative_T_minus_H_minus_2y,1997,snapshot_before_installation
76470,1997-02-02,PVC,150.0,2010.0,-13.0,0,0,5,DIXON ST,negative_T_minus_H_minus_2y,1997,snapshot_before_installation
68711,1997-02-03,PVC,150.0,2009.0,-12.0,0,0,5,FISCHER HALLMAN RD,negative_T_minus_H_minus_5y,1997,snapshot_before_installation
139634,1997-02-08,PVC,300.0,2018.0,-21.0,0,0,5,BRAMM ST,negative_T_minus_H_minus_2y,1997,snapshot_before_installation
73850,1997-02-10,PVC,300.0,2006.0,-9.0,0,0,5,MADISON AVE N,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
76062,1997-02-10,PVC,150.0,2009.0,-12.0,0,0,5,WOODSIDE AVE,negative_T_minus_H_minus_1y,1997,snapshot_before_installation
82512,1997-02-17,PVC,300.0,2013.0,-16.0,0,0,5,QUEEN ST S,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
76688,1997-02-18,PVC,150.0,2010.0,-13.0,0,0,5,MELROSE AVE,negative_T_minus_H_minus_1y,1997,snapshot_before_installation
86546,1997-02-19,PVC,200.0,2008.0,-11.0,0,0,5,VANIER DR,negative_T_minus_H_minus_5y,1997,snapshot_before_installation
133708,1997-02-20,PVC,200.0,2015.0,-18.0,0,0,5,SIEBERT AVE,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
134842,1997-02-22,PVC,150.0,2016.0,-19.0,0,0,5,DONLEY ST,negative_T_minus_H_minus_5y,1997,snapshot_before_installation
88100,1997-02-22,PVC,150.0,2010.0,-13.0,0,0,5,DIXON ST,negative_T_minus_H_minus_5y,1997,snapshot_before_installation
98394,1997-02-22,PVCO,150.0,2014.0,-17.0,0,0,5,LYDIA ST,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
134842,1997-02-24,PVC,150.0,2016.0,-19.0,0,0,5,DONLEY ST,negative_T_minus_H_minus_5y,1997,snapshot_before_installation
135880,1997-02-25,PVCO,300.0,2017.0,-20.0,0,0,5,BELMONT AVE W,negative_T_minus_H_minus_1y,1997,snapshot_before_installation
76688,1997-03-01,PVC,150.0,2010.0,-13.0,0,0,5,MELROSE AVE,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
76690,1997-03-03,PVC,150.0,2010.0,-13.0,0,0,5,MELROSE AVE,negative_T_minus_H_minus_1y,1997,snapshot_before_installation
7400,1997-03-06,PVC,150.0,2008.0,-11.0,0,0,5,CLARK AVE,negative_T_minus_H_minus_5y,1997,snapshot_before_installation
77192,1997-03-06,PVC,150.0,2011.0,-14.0,0,0,5,ELLIS AVE,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
76690,1997-03-07,PVC,150.0,2010.0,-13.0,0,0,5,MELROSE AVE,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
98274,1997-03-14,PVC,150.0,2016.0,-19.0,0,0,5,DUCHESS AVE,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
74880,1997-03-18,PVC,150.0,2006.0,-9.0,0,0,5,SHELDON AVE N,negative_T_minus_H_minus_5y,1997,snapshot_before_installation
76690,1997-03-18,PVC,150.0,2010.0,-13.0,0,0,5,MELROSE AVE,negative_T_minus_H_minus_5y,1997,snapshot_before_installation
74880,1997-03-28,PVC,150.0,2006.0,-9.0,0,0,5,SHELDON AVE N,negative_T_minus_H_minus_5y,1997,snapshot_before_installation
77994,1997-04-12,PVC,150.0,2015.0,-18.0,0,0,5,COURTLAND AVE E,negative_T_minus_H_minus_5y,1997,snapshot_before_installation
62030,1997-04-17,PVC,300.0,1999.0,-2.0,0,0,5,WEBER ST E,negative_T_minus_H_minus_1y,1997,snapshot_before_installation
85956,1997-04-27,PVC,450.0,2002.0,-5.0,0,0,5,BLEAMS RD,negative_T_minus_H_minus_5y,1997,snapshot_before_installation
76151,1997-05-09,PVC,300.0,2009.0,-12.0,0,0,5,BREITHAUPT ST,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
69178,1997-05-14,PVC,300.0,2008.0,-11.0,0,1,5,VICTORIA ST N,positive_T_minus_H,1997,snapshot_before_installation
134842,1997-05-16,PVC,150.0,2016.0,-19.0,0,1,5,DONLEY ST,positive_T_minus_H,1997,snapshot_before_installation
68811,1997-05-16,PVC,600.0,2008.0,-11.0,0,0,5,VICTORIA ST N,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
76470,1997-05-16,PVC,150.0,2010.0,-13.0,0,1,5,DIXON ST,positive_T_minus_H,1997,snapshot_before_installation
69510,1997-05-22,PVC,300.0,2003.0,-6.0,0,1,5,WEBER ST W,positive_T_minus_H,1997,snapshot_before_installation
69530,1997-05-22,PVC,300.0,2003.0,-6.0,0,0,5,WEBER ST W,negative_T_minus_H_minus_1y,1997,snapshot_before_installation
76741,1997-05-30,PVC,300.0,2010.0,-13.0,0,1,5,MT HOPE ST,positive_T_minus_H,1997,snapshot_before_installation
76742,1997-06-03,PVC,300.0,2010.0,-13.0,0,1,5,MT HOPE ST,positive_T_minus_H,1997,snapshot_before_installation
136122,1997-06-16,PVCO,150.0,2017.0,-20.0,0,0,5,BINSCARTH RD,negative_T_minus_H_minus_4y,1997,snapshot_before_installation
88946,1997-06-18,PVC,200.0,2010.0,-13.0,0,0,5,PARK ST,negative_T_minus_H_minus_2y,1997,snapshot_before_installation
134906,1997-06-19,PVCO,200.0,2017.0,-20.0,0,0,5,KEHL ST,negative_T_minus_H_minus_5y,1997,snapshot_before_installation
77126,1997-07-03,PVCO,150.0,2012.0,-15.0,1,0,5,LIBERTY AVE,negative_T_minus_H_minus_4y,1997,snapshot_before_installation
77368,1997-07-03,PVCO,150.0,2011.0,-14.0,0,0,5,SPADINA RD E,negative_T_minus_H_minus_4y,1997,snapshot_before_installation
76454,1997-07-12,PVC,300.0,2010.0,-13.0,0,0,5,HILDA PL,negative_T_minus_H_minus_1y,1997,snapshot_before_installation
97172,1997-07-16,PVC,300.0,2015.0,-18.0,0,0,5,SEREDA RD,negative_T_minus_H_minus_5y,1997,snapshot_before_installation
76734,1997-07-23,PVC,300.0,2010.0,-13.0,0,1,5,PARK ST,positive_T_minus_H,1997,snapshot_before_installation
76590,1997-07-25,PVC,200.0,2010.0,-13.0,0,1,5,OAK ST,positive_T_minus_H,1997,snapshot_before_installation
136102,1997-08-02,PVCO,150.0,2017.0,-20.0,0,0,5,GLEN RD,negative_T_minus_H_minus_5y,1997,snapshot_before_installation
135042,1997-08-03,PVC,150.0,2018.0,-21.0,0,1,5,METZLOFF DR,positive_T_minus_H,1997,snapshot_before_installation
97276,1997-08-16,PVC,150.0,2015.0,-18.0,0,0,5,BRIDGE ST E,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
86588,1997-08-17,PVC,150.0,2010.0,-13.0,0,0,5,MICHAEL ST,negative_T_minus_H_minus_2y,1997,snapshot_before_installation
96958,1997-09-14,PVC,450.0,2014.0,-17.0,0,0,5,GLASGOW ST,negative_T_minus_H_minus_1y,1997,snapshot_before_installation
79000,1997-09-22,PVCO,300.0,2013.0,-16.0,0,0,5,GLASGOW ST,negative_T_minus_H_minus_1y,1997,snapshot_before_installation
81796,1997-10-17,CPP,600.0,2004.0,-7.0,0,1,5,VICTORIA ST S,positive_T_minus_H,1997,snapshot_before_installation
98196,1997-10-17,HDPE,150.0,2016.0,-19.0,0,0,5,CHERRY ST,negative_T_minus_H_minus_4y,1997,snapshot_before_installation
76497,1997-10-26,HDPE,200.0,2010.0,-13.0,0,0,5,GREENBROOK DR,negative_T_minus_H_minus_4y,1997,snapshot_before_installation
4659302,1997-10-30,PVC,25.0,2012.0,-15.0,0,0,5,BLEAMS RD,negative_T_minus_H_minus_4y,1997,snapshot_before_installation
66930,1997-10-30,PVC,150.0,2001.0,-4.0,0,1,5,GORDON AVE,positive_T_minus_H,1997,snapshot_before_installation
7390,1997-11-06,PVC,150.0,2008.0,-11.0,0,1,5,CLARK AVE,positive_T_minus_H,1997,snapshot_before_installation
97188,1997-11-07,PVC,300.0,2015.0,-18.0,0,0,5,MAPLE AVE,negative_T_minus_H_minus_2y,1997,snapshot_before_installation
135636,1997-11-08,PVC,150.0,2018.0,-21.0,0,0,5,BOND ST,negative_T_minus_H_minus_5y,1997,snapshot_before_installation
133148,1997-11-23,PVC,150.0,2016.0,-19.0,0,0,5,LAKESIDE DR,negative_T_minus_H_minus_1y,1997,snapshot_before_installation
135042,1997-11-23,PVC,150.0,2018.0,-21.0,0,1,5,METZLOFF DR,positive_T_minus_H,1997,snapshot_before_installation
68711,1997-11-25,PVC,150.0,2009.0,-12.0,0,0,5,FISCHER HALLMAN RD,negative_T_minus_H_minus_4y,1997,snapshot_before_installation
80284,1997-11-26,PVC,150.0,2011.0,-14.0,0,1,5,KENT AVE,positive_T_minus_H,1997,snapshot_before_installation
97276,1997-11-27,PVC,150.0,2015.0,-18.0,0,0,5,BRIDGE ST E,negative_T_minus_H_minus_4y,1997,snapshot_before_installation
76497,1997-11-30,HDPE,200.0,2010.0,-13.0,0,1,5,GREENBROOK DR,positive_T_minus_H,1997,snapshot_before_installation
76066,1997-12-01,PVC,150.0,2009.0,-12.0,0,0,5,SCHNEIDER AVE,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
134694,1997-12-02,PVC,150.0,2017.0,-20.0,0,1,5,KARN ST,positive_T_minus_H,1997,snapshot_before_installation
97196,1997-12-03,PVC,300.0,2015.0,-18.0,0,1,5,UNION ST,positive_T_minus_H,1997,snapshot_before_installation
4127031,1997-12-04,XXX,25.0,2003.0,-6.0,0,0,5,SCHUELLER ST,negative_T_minus_H_minus_4y,1997,snapshot_before_installation
134942,1997-12-08,PVC,150.0,2018.0,-21.0,0,0,5,GUELPH ST,negative_T_minus_H_minus_1y,1997,snapshot_before_installation
135644,1997-12-11,PVC,150.0,2018.0,-21.0,0,0,5,BOND ST,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
76470,1997-12-12,PVC,150.0,2010.0,-13.0,0,1,5,DIXON ST,positive_T_minus_H,1997,snapshot_before_installation
135600,1997-12-13,PVC,150.0,2018.0,-21.0,0,0,5,SHANTZ LANE,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
76470,1997-12-13,PVC,150.0,2010.0,-13.0,0,1,5,DIXON ST,positive_T_minus_H,1997,snapshot_before_installation
133120,1997-12-19,PVC,150.0,2016.0,-19.0,0,1,5,PANDORA AVE N,positive_T_minus_H,1997,snapshot_before_installation
133202,1997-12-19,PVCB,450.0,2017.0,-20.0,0,0,5,MANITOU DR,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
7400,1997-12-19,PVC,150.0,2008.0,-11.0,0,1,5,CLARK AVE,positive_T_minus_H,1997,snapshot_before_installation
76420,1997-12-19,PVC,150.0,2009.0,-12.0,0,0,5,BISMARK AVE,negative_T_minus_H_minus_2y,1997,snapshot_before_installation
82512,1997-12-19,PVC,300.0,2013.0,-16.0,0,0,5,QUEEN ST S,negative_T_minus_H_minus_2y,1997,snapshot_before_installation
133118,1997-12-23,PVC,150.0,2016.0,-19.0,0,1,5,GLENDALE RD,positive_T_minus_H,1997,snapshot_before_installation
77368,1997-12-24,PVCO,150.0,2011.0,-14.0,0,0,5,SPADINA RD E,negative_T_minus_H_minus_2y,1997,snapshot_before_installation
97074,1997-12-24,PVC,150.0,2013.0,-16.0,0,1,5,STIRLING AVE N,positive_T_minus_H,1997,snapshot_before_installation
98344,1997-12-26,PVCO,200.0,2011.0,-14.0,0,0,5,WOOLWICH ST,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
133934,1997-12-29,PVCO,300.0,2015.0,-18.0,0,0,5,SIMEON ST,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
77368,1997-12-29,PVCO,150.0,2011.0,-14.0,0,0,5,SPADINA RD E,negative_T_minus_H_minus_3y,1997,snapshot_before_installation
97124,1997-12-30,PVCO,300.0,2015.0,-18.0,0,0,5,HIGHLAND RD W,negative_T_minus_H_minus_2y,1997,snapshot_before_installation
133994,1998-01-03,PVC,150.0,2017.0,-19.0,1,1,5,FOURTH AVE,positive_T_minus_H,1998,snapshot_before_installation
86558,1998-01-10,PVC,150.0,2010.0,-12.0,0,0,5,PLYMOUTH RD,negative_T_minus_H_minus_5y,1998,snapshot_before_installation
86546,1998-01-13,PVC,200.0,2008.0,-10.0,0,0,5,VANIER DR,negative_T_minus_H_minus_1y,1998,snapshot_before_installation
134846,1998-01-16,PVC,150.0,2016.0,-18.0,0,1,5,MEINZINGER AVE,positive_T_minus_H,1998,snapshot_before_installation
98328,1998-01-19,PVCO,150.0,2016.0,-18.0,0,0,5,RUSSEL ST,negative_T_minus_H_minus_1y,1998,snapshot_before_installation
86558,1998-01-20,PVC,150.0,2010.0,-12.0,0,1,5,PLYMOUTH RD,positive_T_minus_H,1998,snapshot_before_installation
78180,1998-01-22,PVC,150.0,2015.0,-17.0,0,1,5,COURTLAND AVE E,positive_T_minus_H,1998,snapshot_before_installation
77126,1998-01-23,PVCO,150.0,2012.0,-14.0,1,0,5,LIBERTY AVE,negative_T_minus_H_minus_1y,1998,snapshot_before_installation
77534,1998-01-23,PVC,300.0,2013.0,-15.0,0,1,5,CHARLES ST W,positive_T_minus_H,1998,snapshot_before_installation
133994,1998-01-24,PVC,150.0,2017.0,-19.0,1,1,5,FOURTH AVE,positive_T_minus_H,1998,snapshot_before_installation
96852,1998-01-24,PVCO,150.0,2015.0,-17.0,0,0,5,KENNEDY AVE,negative_T_minus_H_minus_4y,1998,snapshot_before_installation
97190,1998-01-26,PVC,300.0,2015.0,-17.0,0,1,5,UNION ST,positive_T_minus_H,1998,snapshot_before_installation
133988,1998-01-27,PVC,150.0,2017.0,-19.0,1,0,5,FOURTH AVE,negative_T_minus_H_minus_1y,1998,snapshot_before_installation
133156,1998-01-29,PVC,150.0,2016.0,-18.0,0,0,5,LAKESIDE DR,negative_T_minus_H_minus_2y,1998,snapshot_before_installation
72730,1998-01-29,PVC,150.0,2005.0,-7.0,0,0,5,RUBY ST,negative_T_minus_H_minus_2y,1998,snapshot_before_installation
76686,1998-01-29,PVC,150.0,2010.0,-12.0,0,0,5,MELROSE AVE,negative_T_minus_H_minus_2y,1998,snapshot_before_installation
133982,1998-01-30,PVC,150.0,2017.0,-19.0,0,0,5,FOURTH AVE,negative_T_minus_H_minus_3y,1998,snapshot_before_installation
135920,1998-01-30,PVCO,150.0,2017.0,-19.0,0,0,5,EDGEWOOD DR,negative_T_minus_H_minus_2y,1998,snapshot_before_installation
77106,1998-01-30,PVC,150.0,2012.0,-14.0,0,1,5,GRIFFIN AVE,positive_T_minus_H,1998,snapshot_before_installation
134920,1998-02-01,PVCO,300.0,2017.0,-19.0,0,1,5,KEHL ST,positive_T_minus_H,1998,snapshot_before_installation
68711,1998-02-03,PVC,150.0,2009.0,-11.0,0,0,5,FISCHER HALLMAN RD,negative_T_minus_H_minus_4y,1998,snapshot_before_installation
87566,1998-02-03,PVC,300.0,2000.0,-2.0,0,0,5,KING ST E,negative_T_minus_H_minus_5y,1998,snapshot_before_installation
139634,1998-02-08,PVC,300.0,2018.0,-20.0,0,0,5,BRAMM ST,negative_T_minus_H_minus_1y,1998,snapshot_before_installation
69385,1998-02-10,PVC,150.0,2008.0,-10.0,0,1,5,CLIVE RD,positive_T_minus_H,1998,snapshot_before_installation
73850,1998-02-10,PVC,300.0,2006.0,-8.0,0,0,5,MADISON AVE N,negative_T_minus_H_minus_2y,1998,snapshot_before_installation
76062,1998-02-10,PVC,150.0,2009.0,-11.0,0,1,5,WOODSIDE AVE,positive_T_minus_H,1998,snapshot_before_installation
77416,1998-02-15,PVC,150.0,2011.0,-13.0,0,0,5,LINWOOD AVE,negative_T_minus_H_minus_5y,1998,snapshot_before_installation
7390,1998-02-17,PVC,150.0,2008.0,-10.0,0,1,5,CLARK AVE,positive_T_minus_H,1998,snapshot_before_installation
82512,1998-02-17,PVC,300.0,2013.0,-15.0,0,0,5,QUEEN ST S,negative_T_minus_H_minus_2y,1998,snapshot_before_installation
76688,1998-02-18,PVC,150.0,2010.0,-12.0,0,1,5,MELROSE AVE,positive_T_minus_H,1998,snapshot_before_installation
86546,1998-02-19,PVC,200.0,2008.0,-10.0,0,0,5,VANIER DR,negative_T_minus_H_minus_4y,1998,snapshot_before_installation
133708,1998-02-20,PVC,200.0,2015.0,-17.0,0,0,5,SIEBERT AVE,negative_T_minus_H_minus_2y,1998,snapshot_before_installation
88100,1998-02-22,PVC,150.0,2010.0,-12.0,0,0,5,DIXON ST,negative_T_minus_H_minus_4y,1998,snapshot_before_installation
98394,1998-02-22,PVCO,150.0,2014.0,-16.0,0,0,5,LYDIA ST,negative_T_minus_H_minus_2y,1998,snapshot_before_installation
135880,1998-02-25,PVCO,300.0,2017.0,-19.0,0,1,5,BELMONT AVE W,positive_T_minus_H,1998,snapshot_before_installation
98392,1998-02-25,PVCO,150.0,2014.0,-16.0,1,1,5,MERNER AVE,positive_T_minus_H,1998,snapshot_before_installation
133122,1998-02-26,PVC,150.0,2016.0,-18.0,0,1,5,PANDORA AVE N,positive_T_minus_H,1998,snapshot_before_installation
69125,1998-02-26,PVC,200.0,2008.0,-10.0,0,1,5,VANIER DR,positive_T_minus_H,1998,snapshot_before_installation
76011,1998-02-27,PVC,150.0,2008.0,-10.0,0,1,5,CLARK AVE,positive_T_minus_H,1998,snapshot_before_installation
69124,1998-02-28,PVC,200.0,2008.0,-10.0,0,1,5,VANIER DR,positive_T_minus_H,1998,snapshot_before_installation
69385,1998-03-02,PVC,150.0,2008.0,-10.0,0,1,5,CLIVE RD,positive_T_minus_H,1998,snapshot_before_installation
76690,1998-03-03,PVC,150.0,2010.0,-12.0,0,1,5,MELROSE AVE,positive_T_minus_H,1998,snapshot_before_installation
77192,1998-03-06,PVC,150.0,2011.0,-13.0,0,0,5,ELLIS AVE,negative_T_minus_H_minus_2y,1998,snapshot_before_installation
133118,1998-03-10,PVC,150.0,2016.0,-18.0,0,1,5,GLENDALE RD,positive_T_minus_H,1998,snapshot_before_installation
77106,1998-03-12,PVC,150.0,2012.0,-14.0,0,1,5,GRIFFIN AVE,positive_T_minus_H,1998,snapshot_before_installation
133420,1998-03-14,PVCO,150.0,2014.0,-16.0,0,1,5,STIRLING AVE N,positive_T_minus_H,1998,snapshot_before_installation
98274,1998-03-14,PVC,150.0,2016.0,-18.0,0,0,5,DUCHESS AVE,negative_T_minus_H_minus_2y,1998,snapshot_before_installation
74880,1998-03-18,PVC,150.0,2006.0,-8.0,0,0,5,SHELDON AVE N,negative_T_minus_H_minus_4y,1998,snapshot_before_installation
74880,1998-03-28,PVC,150.0,2006.0,-8.0,0,0,5,SHELDON AVE N,negative_T_minus_H_minus_4y,1998,snapshot_before_installation
8490,1998-04-03,DI,300.0,2015.0,-17.0,0,0,5,COURTLAND AVE E,negative_T_minus_H_minus_5y,1998,snapshot_before_installation
77994,1998-04-12,PVC,150.0,2015.0,-17.0,0,0,5,COURTLAND AVE E,negative_T_minus_H_minus_4y,1998,snapshot_before_installation
62030,1998-04-17,PVC,300.0,1999.0,-1.0,0,1,5,WEBER ST E,positive_T_minus_H,1998,snapshot_before_installation
85956,1998-04-27,PVC,450.0,2002.0,-4.0,0,0,5,BLEAMS RD,negative_T_minus_H_minus_4y,1998,snapshot_before_installation
76151,1998-05-09,PVC,300.0,2009.0,-11.0,0,0,5,BREITHAUPT ST,negative_T_minus_H_minus_2y,1998,snapshot_before_installation
68811,1998-05-16,PVC,600.0,2008.0,-10.0,0,0,5,VICTORIA ST N,negative_T_minus_H_minus_2y,1998,snapshot_before_installation
69530,1998-05-22,PVC,300.0,2003.0,-5.0,0,1,5,WEBER ST W,positive_T_minus_H,1998,snapshot_before_installation
136122,1998-06-16,PVCO,150.0,2017.0,-19.0,0,0,5,BINSCARTH RD,negative_T_minus_H_minus_3y,1998,snapshot_before_installation
88946,1998-06-18,PVC,200.0,2010.0,-12.0,0,0,5,PARK ST,negative_T_minus_H_minus_1y,1998,snapshot_before_installation
134906,1998-06-19,PVCO,200.0,2017.0,-19.0,0,0,5,KEHL ST,negative_T_minus_H_minus_4y,1998,snapshot_before_installation
77126,1998-07-03,PVCO,150.0,2012.0,-14.0,1,0,5,LIBERTY AVE,negative_T_minus_H_minus_3y,1998,snapshot_before_installation
77368,1998-07-03,PVCO,150.0,2011.0,-13.0,0,0,5,SPADINA RD E,negative_T_minus_H_minus_3y,1998,snapshot_before_installation
76454,1998-07-12,PVC,300.0,2010.0,-12.0,0,1,5,HILDA PL,positive_T_minus_H,1998,snapshot_before_installation
97172,1998-07-16,PVC,300.0,2015.0,-17.0,0,0,5,SEREDA RD,negative_T_minus_H_minus_4y,1998,snapshot_before_installation
136102,1998-08-02,PVCO,150.0,2017.0,-19.0,0,0,5,GLEN RD,negative_T_minus_H_minus_4y,1998,snapshot_before_installation
97276,1998-08-16,PVC,150.0,2015.0,-17.0,0,0,5,BRIDGE ST E,negative_T_minus_H_minus_2y,1998,snapshot_before_installation
86588,1998-08-17,PVC,150.0,2010.0,-12.0,0,0,5,MICHAEL ST,negative_T_minus_H_minus_1y,1998,snapshot_before_installation
96958,1998-09-14,PVC,450.0,2014.0,-16.0,0,1,5,GLASGOW ST,positive_T_minus_H,1998,snapshot_before_installation
79000,1998-09-22,PVCO,300.0,2013.0,-15.0,0,1,5,GLASGOW ST,positive_T_minus_H,1998,snapshot_before_installation
98196,1998-10-17,HDPE,150.0,2016.0,-18.0,0,0,5,CHERRY ST,negative_T_minus_H_minus_3y,1998,snapshot_before_installation
4659302,1998-10-30,PVC,25.0,2012.0,-14.0,0,0,5,BLEAMS RD,negative_T_minus_H_minus_3y,1998,snapshot_before_installation
97188,1998-11-07,PVC,300.0,2015.0,-17.0,0,0,5,MAPLE AVE,negative_T_minus_H_minus_1y,1998,snapshot_before_installation
135636,1998-11-08,PVC,150.0,2018.0,-20.0,0,0,5,BOND ST,negative_T_minus_H_minus_4y,1998,snapshot_before_installation
133148,1998-11-23,PVC,150.0,2016.0,-18.0,0,1,5,LAKESIDE DR,positive_T_minus_H,1998,snapshot_before_installation
76498,1998-11-24,HDPE,200.0,2010.0,-12.0,1,0,5,GREENBROOK DR,negative_T_minus_H_minus_5y,1998,snapshot_before_installation
68711,1998-11-25,PVC,150.0,2009.0,-11.0,0,0,5,FISCHER HALLMAN RD,negative_T_minus_H_minus_3y,1998,snapshot_before_installation
97276,1998-11-27,PVC,150.0,2015.0,-17.0,0,0,5,BRIDGE ST E,negative_T_minus_H_minus_3y,1998,snapshot_before_installation
135596,1998-12-01,PVC,150.0,2018.0,-20.0,0,0,5,SHANTZ LANE,negative_T_minus_H_minus_5y,1998,snapshot_before_installation
135600,1998-12-01,PVC,150.0,2018.0,-20.0,0,0,5,SHANTZ LANE,negative_T_minus_H_minus_5y,1998,snapshot_before_installation
76066,1998-12-01,PVC,150.0,2009.0,-11.0,0,0,5,SCHNEIDER AVE,negative_T_minus_H_minus_2y,1998,snapshot_before_installation
4127031,1998-12-04,XXX,25.0,2003.0,-5.0,0,0,5,SCHUELLER ST,negative_T_minus_H_minus_3y,1998,snapshot_before_installation
134942,1998-12-08,PVC,150.0,2018.0,-20.0,0,1,5,GUELPH ST,positive_T_minus_H,1998,snapshot_before_installation
135644,1998-12-11,PVC,150.0,2018.0,-20.0,0,0,5,BOND ST,negative_T_minus_H_minus_2y,1998,snapshot_before_installation
135600,1998-12-13,PVC,150.0,2018.0,-20.0,0,0,5,SHANTZ LANE,negative_T_minus_H_minus_2y,1998,snapshot_before_installation
133202,1998-12-19,PVCB,450.0,2017.0,-19.0,0,0,5,MANITOU DR,negative_T_minus_H_minus_2y,1998,snapshot_before_installation
76420,1998-12-19,PVC,150.0,2009.0,-11.0,0,0,5,BISMARK AVE,negative_T_minus_H_minus_1y,1998,snapshot_before_installation
82512,1998-12-19,PVC,300.0,2013.0,-15.0,0,0,5,QUEEN ST S,negative_T_minus_H_minus_1y,1998,snapshot_before_installation
134694,1998-12-24,PVC,150.0,2017.0,-19.0,0,1,5,KARN ST,positive_T_minus_H,1998,snapshot_before_installation
77368,1998-12-24,PVCO,150.0,2011.0,-13.0,0,0,5,SPADINA RD E,negative_T_minus_H_minus_1y,1998,snapshot_before_installation
98344,1998-12-26,PVCO,200.0,2011.0,-13.0,0,0,5,WOOLWICH ST,negative_T_minus_H_minus_2y,1998,snapshot_before_installation
133934,1998-12-29,PVCO,300.0,2015.0,-17.0,0,0,5,SIMEON ST,negative_T_minus_H_minus_2y,1998,snapshot_before_installation
77368,1998-12-29,PVCO,150.0,2011.0,-13.0,0,0,5,SPADINA RD E,negative_T_minus_H_minus_2y,1998,snapshot_before_installation
97124,1998-12-30,PVCO,300.0,2015.0,-17.0,0,0,5,HIGHLAND RD W,negative_T_minus_H_minus_1y,1998,snapshot_before_installation
135596,1999-01-05,PVC,150.0,2018.0,-19.0,0,0,5,SHANTZ LANE,negative_T_minus_H_minus_5y,1999,snapshot_before_installation
135596,1999-01-07,PVC,150.0,2018.0,-19.0,0,0,5,SHANTZ LANE,negative_T_minus_H_minus_5y,1999,snapshot_before_installation
76172,1999-01-10,PVC,150.0,2008.0,-9.0,1,0,5,GUELPH ST,negative_T_minus_H_minus_3y,1999,snapshot_before_installation
86546,1999-01-13,PVC,200.0,2008.0,-9.0,0,1,5,VANIER DR,positive_T_minus_H,1999,snapshot_before_installation
134586,1999-01-14,PVC,150.0,2017.0,-18.0,0,0,5,GUELPH ST,negative_T_minus_H_minus_5y,1999,snapshot_before_installation
