asset_id,snapshot_date,material,diameter_mm,install_year,age_years,prior_break_count,break_within_horizon,horizon_years,street,snapshot_origin
30780,2001-12-02,DI,200.0,1972.0,29.0,0,1,5,PINNACLE DR,positive_T_minus_H
35270,2001-12-03,CI,150.0,1958.0,43.0,1,0,5,SOUTHMOOR DR,negative_T_minus_H_minus_1y
7560,2001-12-03,CI,150.0,1971.0,30.0,0,0,5,COACH HILL DR,negative_T_minus_H_minus_1y
42930,2001-12-04,DI,300.0,1971.0,30.0,0,1,5,WESTWOOD DR,positive_T_minus_H
63320,2001-12-06,CI,150.0,1956.0,45.0,0,0,5,ADMIRAL RD,negative_T_minus_H_minus_5y
96010,2001-12-06,CI,200.0,1961.0,40.0,0,0,5,COURTLAND AVE E,negative_T_minus_H_minus_3y
32070,2001-12-09,DI,150.0,1971.0,30.0,1,0,5,RAMBLEWOOD WAY,negative_T_minus_H_minus_3y
33060,2001-12-09,CI,150.0,1950.0,51.0,0,0,5,ROCKWAY DR,negative_T_minus_H_minus_1y
38040,2001-12-09,CI,150.0,1958.0,43.0,0,0,5,TRAFALGAR AVE,negative_T_minus_H_minus_5y
38490,2001-12-10,CI,150.0,1966.0,35.0,2,0,5,TUPPER CRES,negative_T_minus_H_minus_4y
18680,2001-12-11,CI,150.0,1960.0,41.0,1,0,5,HICKSON DR,negative_T_minus_H_minus_5y
23480,2001-12-12,CI,150.0,1948.0,53.0,2,1,5,LANG CRES,positive_T_minus_H
31160,2001-12-12,CI,150.0,1955.0,46.0,0,0,5,PROSPECT AVE,negative_T_minus_H_minus_5y
32170,2001-12-12,CI,150.0,1963.0,38.0,3,0,5,RENNIE DR,negative_T_minus_H_minus_5y
37220,2001-12-12,CI,150.0,1961.0,40.0,0,1,5,SWEETBRIAR DR,positive_T_minus_H
40740,2001-12-12,CI,150.0,1966.0,35.0,1,0,5,WAYNE DR,negative_T_minus_H_minus_5y
5070,2001-12-12,CI,150.0,1961.0,40.0,0,1,5,BURLINGTON DR,positive_T_minus_H
7190,2001-12-12,CI,150.0,1964.0,37.0,1,0,5,CHRISTINE CRES,negative_T_minus_H_minus_1y
14940,2001-12-13,CI,150.0,1958.0,43.0,0,1,5,FOREST HILL DR,positive_T_minus_H
18000,2001-12-13,CI,200.0,1967.0,34.0,1,0,5,HANSON AVE,negative_T_minus_H_minus_3y
25590,2001-12-13,CI,150.0,1958.0,43.0,0,0,5,MASSEY AVE,negative_T_minus_H_minus_3y
27670,2001-12-13,CI,150.0,1964.0,37.0,0,1,5,NELSON AVE,positive_T_minus_H
31150,2001-12-13,CI,150.0,1955.0,46.0,0,0,5,PROSPECT AVE,negative_T_minus_H_minus_4y
134092,2001-12-15,CI,300.0,1964.0,37.0,0,0,5,HIGHLAND RD E,negative_T_minus_H_minus_5y
138614,2001-12-15,PVC,300.0,1999.0,2.0,0,0,5,DAVID BERGEY DR,negative_T_minus_H_minus_5y
17340,2001-12-15,CI,150.0,1956.0,45.0,0,1,5,GREENFIELD AVE,positive_T_minus_H
19020,2001-12-15,CI,150.0,1933.0,68.0,0,0,5,HIGHLAND RD E,negative_T_minus_H_minus_5y
19090,2001-12-15,CI,300.0,1955.0,46.0,1,1,5,HIGHLAND RD E,positive_T_minus_H
21040,2001-12-15,CI,150.0,1958.0,43.0,1,0,5,KENNETH AVE,negative_T_minus_H_minus_5y
2270,2001-12-15,CI,450.0,1950.0,51.0,0,0,5,BELMONT AVE W,negative_T_minus_H_minus_5y
23040,2001-12-15,CI,150.0,1956.0,45.0,0,0,5,LAKESIDE DR,negative_T_minus_H_minus_5y
24100,2001-12-15,CI,150.0,1964.0,37.0,0,0,5,LORNE AVE,negative_T_minus_H_minus_5y
25520,2001-12-15,CI,150.0,1952.0,49.0,0,0,5,MARLBOROUGH AVE,negative_T_minus_H_minus_5y
26760,2001-12-15,CI,300.0,1930.0,71.0,0,0,5,MILL ST,negative_T_minus_H_minus_5y
29880,2001-12-15,CI,200.0,1946.0,55.0,0,0,5,OXFORD ST,negative_T_minus_H_minus_5y
31770,2001-12-15,CI,150.0,1949.0,52.0,1,0,5,QUEENS BLVD,negative_T_minus_H_minus_5y
31920,2001-12-15,CI,150.0,1966.0,35.0,0,0,5,QUEENSTON DR,negative_T_minus_H_minus_5y
33460,2001-12-15,CI,150.0,1961.0,40.0,0,1,5,ROSEMOUNT DR,positive_T_minus_H
35480,2001-12-15,CI,150.0,1927.0,74.0,0,0,5,SPADINA RD W,negative_T_minus_H_minus_5y
5000,2001-12-15,DI,250.0,1968.0,33.0,0,0,5,BRYBECK CRES,negative_T_minus_H_minus_5y
5510,2001-12-15,CI,150.0,1967.0,34.0,3,0,5,CARNABY CRES,negative_T_minus_H_minus_5y
61806,2001-12-15,DI,450.0,1968.0,33.0,0,0,5,LANCASTER ST W,negative_T_minus_H_minus_5y
64610,2001-12-15,PVC,150.0,1970.0,31.0,8,0,5,INGLESIDE DR,negative_T_minus_H_minus_5y
66040,2001-12-15,CPP,600.0,1994.0,7.0,0,0,5,FAIRWAY RD N,negative_T_minus_H_minus_5y
76566,2001-12-15,DI,150.0,1976.0,25.0,0,0,5,STONEGATE DR,negative_T_minus_H_minus_5y
76656,2001-12-15,CI,150.0,1925.0,76.0,0,0,5,STIRLING AVE S,negative_T_minus_H_minus_5y
78900,2001-12-15,DI,300.0,1974.0,27.0,0,0,5,BELMONT AVE W,negative_T_minus_H_minus_5y
80506,2001-12-15,DI,200.0,1994.0,7.0,0,0,5,WATERLOO ST,negative_T_minus_H_minus_5y
80852,2001-12-15,CI,200.0,1950.0,51.0,0,0,5,VICTORIA ST N,negative_T_minus_H_minus_5y
86864,2001-12-15,DI,150.0,1968.0,33.0,1,0,5,MARKWOOD DR,negative_T_minus_H_minus_5y
87930,2001-12-15,CI,150.0,1960.0,41.0,0,0,5,ROCKWAY DR,negative_T_minus_H_minus_5y
95686,2001-12-15,CI,300.0,1955.0,46.0,0,0,5,HIGHLAND RD E,negative_T_minus_H_minus_5y
12330,2001-12-16,CI,450.0,1964.0,37.0,0,0,5,TYSON DR,negative_T_minus_H_minus_4y
25590,2001-12-16,CI,150.0,1958.0,43.0,0,0,5,MASSEY AVE,negative_T_minus_H_minus_3y
31760,2001-12-16,CI,150.0,1953.0,48.0,0,0,5,QUEENS BLVD,negative_T_minus_H_minus_3y
10690,2001-12-17,CI,150.0,1955.0,46.0,0,0,5,DUNBAR RD,negative_T_minus_H_minus_4y
43570,2001-12-17,CI,200.0,1954.0,47.0,1,0,5,WILSON AVE,negative_T_minus_H_minus_4y
38850,2001-12-18,CI,150.0,1974.0,27.0,1,1,5,UPLANDS DR,positive_T_minus_H
14880,2001-12-23,CI,200.0,1962.0,39.0,0,1,5,FOREST HILL DR,positive_T_minus_H
94706,2001-12-24,CI,150.0,1954.0,47.0,0,0,5,GREENFIELD AVE,negative_T_minus_H_minus_3y
21210,2001-12-25,CI,150.0,1958.0,43.0,2,0,5,KENWOOD DR,negative_T_minus_H_minus_3y
85070,2001-12-26,CI,150.0,1957.0,44.0,0,0,5,VILLAGE RD,negative_T_minus_H_minus_1y
92734,2001-12-27,CI,150.0,1954.0,47.0,1,0,5,BYRON AVE,negative_T_minus_H_minus_4y
14010,2001-12-28,CI,150.0,1962.0,39.0,0,0,5,FALESY AVE,negative_T_minus_H_minus_4y
17280,2001-12-29,CI,200.0,1957.0,44.0,0,0,5,GREENBROOK DR,negative_T_minus_H_minus_3y
21050,2001-12-29,CI,150.0,1958.0,43.0,0,0,5,KENNETH AVE,negative_T_minus_H_minus_4y
22610,2001-12-29,CI,150.0,1959.0,42.0,0,1,5,KIPLING AVE,positive_T_minus_H
40470,2001-12-29,DI,150.0,1988.0,13.0,0,0,5,WARREN RD,negative_T_minus_H_minus_3y
21050,2001-12-30,CI,150.0,1958.0,43.0,0,0,5,KENNETH AVE,negative_T_minus_H_minus_4y
18700,2002-01-03,CI,150.0,1960.0,42.0,1,0,5,HICKSON DR,negative_T_minus_H_minus_5y
92920,2002-01-03,CI,150.0,1955.0,47.0,2,0,5,DONALD ST,negative_T_minus_H_minus_4y
25800,2002-01-04,CI,150.0,1954.0,48.0,0,0,5,MAYWOOD RD,negative_T_minus_H_minus_4y
30230,2002-01-04,DI,150.0,1966.0,36.0,0,0,5,PARKVIEW CRES,negative_T_minus_H_minus_4y
34210,2002-01-04,CI,200.0,1953.0,49.0,0,0,5,SECOND AVE,negative_T_minus_H_minus_4y
8070,2002-01-04,CI,150.0,1957.0,45.0,1,0,5,CORNELL AVE,negative_T_minus_H_minus_3y
37570,2002-01-05,CI,150.0,1965.0,37.0,0,0,5,TECUMSEH CRES,negative_T_minus_H_minus_4y
40150,2002-01-05,CI,150.0,1962.0,40.0,2,0,5,VILLAGE RD,negative_T_minus_H_minus_1y
36510,2002-01-06,CI,150.0,1962.0,40.0,1,0,5,STONYBROOK DR,negative_T_minus_H_minus_3y
4087857,2002-01-06,XXX,0.0,,,0,0,5,DUKE ST E,negative_T_minus_H_minus_5y
20570,2002-01-08,CI,150.0,1961.0,41.0,1,1,5,JANSEN AVE,positive_T_minus_H
68140,2002-01-08,HDPE,300.0,2002.0,0.0,0,0,5,HIGHLAND RD W,negative_T_minus_H_minus_3y
77188,2002-01-08,DI,200.0,1959.0,43.0,0,1,5,RAITAR AVE,positive_T_minus_H
87978,2002-01-09,CI,150.0,1953.0,49.0,0,0,5,PROSPECT AVE,negative_T_minus_H_minus_5y
22910,2002-01-10,CI,150.0,1955.0,47.0,0,0,5,,negative_T_minus_H_minus_2y
43900,2002-01-10,CI,150.0,1954.0,48.0,0,0,5,WOODHAVEN RD,negative_T_minus_H_minus_4y
64130,2002-01-10,CI,150.0,1966.0,36.0,1,0,5,INVERNESS DR,negative_T_minus_H_minus_1y
84006,2002-01-10,DI,150.0,1967.0,35.0,1,0,5,HAYWARD AVE,negative_T_minus_H_minus_4y
84400,2002-01-10,CI,150.0,1966.0,36.0,0,0,5,QUEENSTON DR,negative_T_minus_H_minus_4y
9590,2002-01-10,CI,150.0,1958.0,44.0,1,0,5,DOON RD,negative_T_minus_H_minus_1y
89754,2002-01-11,DI,100.0,1958.0,44.0,0,0,5,GREENBROOK DR,negative_T_minus_H_minus_4y
21070,2002-01-12,CI,150.0,1962.0,40.0,0,0,5,KENNETH AVE,negative_T_minus_H_minus_2y
34030,2002-01-12,CI,150.0,1967.0,35.0,0,0,5,SCHOFIELD DR,negative_T_minus_H_minus_1y
36550,2002-01-12,CI,150.0,1958.0,44.0,1,0,5,STONYBROOK DR,negative_T_minus_H_minus_3y
81454,2002-01-12,CI,150.0,1956.0,46.0,0,0,5,ADMIRAL RD,negative_T_minus_H_minus_2y
86280,2002-01-13,CI,150.0,1953.0,49.0,0,1,5,PATRICIA AVE,positive_T_minus_H
39600,2002-01-14,CI,200.0,1963.0,39.0,0,0,5,VICTORIA ST N,negative_T_minus_H_minus_3y
94040,2002-01-14,CI,150.0,1966.0,36.0,0,0,5,KINGSTON CRES,negative_T_minus_H_minus_1y
24310,2002-01-15,CI,150.0,1968.0,34.0,0,0,5,LORRAINE AVE,negative_T_minus_H_minus_5y
7280,2002-01-15,CI,150.0,1956.0,46.0,0,0,5,CLAREMONT AVE,negative_T_minus_H_minus_5y
27310,2002-01-16,CI,450.0,1961.0,41.0,0,0,5,MORGAN AVE,negative_T_minus_H_minus_2y
19030,2002-01-17,CI,150.0,1933.0,69.0,0,0,5,HIGHLAND RD E,negative_T_minus_H_minus_1y
64130,2002-01-17,CI,150.0,1966.0,36.0,1,1,5,INVERNESS DR,positive_T_minus_H
19860,2002-01-18,DI,150.0,1979.0,23.0,0,0,5,HOMESTEAD PL,negative_T_minus_H_minus_5y
37540,2002-01-18,CI,150.0,1958.0,44.0,1,0,5,TANGLEWOOD AVE,negative_T_minus_H_minus_2y
27020,2002-01-19,CI,200.0,1965.0,37.0,0,0,5,MONTCALM DR,negative_T_minus_H_minus_4y
35250,2002-01-19,CI,150.0,1959.0,43.0,0,0,5,SOUTHDALE AVE,negative_T_minus_H_minus_3y
17720,2002-01-20,CI,150.0,1957.0,45.0,2,0,5,GUELPH ST,negative_T_minus_H_minus_4y
19320,2002-01-20,CI,150.0,1967.0,35.0,0,0,5,HIGHPARK AVE,negative_T_minus_H_minus_4y
27050,2002-01-20,DI,150.0,1988.0,14.0,0,0,5,MONTE CARLO ST,negative_T_minus_H_minus_2y
3440,2002-01-20,CI,300.0,1964.0,38.0,1,1,5,BLOOMINGDALE RD,positive_T_minus_H
37550,2002-01-20,CI,150.0,1965.0,37.0,2,0,5,TECUMSEH CRES,negative_T_minus_H_minus_4y
38980,2002-01-20,CI,150.0,1953.0,49.0,0,0,5,VALLEYVIEW RD,negative_T_minus_H_minus_5y
5250,2002-01-20,CI,150.0,1954.0,48.0,1,1,5,CAMBRIDGE AVE,positive_T_minus_H
5620,2002-01-20,DI,200.0,1966.0,36.0,0,1,5,CARSON DR,positive_T_minus_H
58190,2002-01-20,DI,150.0,1971.0,31.0,0,0,5,KEVCO PL,negative_T_minus_H_minus_2y
85458,2002-01-20,DI,150.0,1962.0,40.0,0,0,5,MANCHESTER RD,negative_T_minus_H_minus_5y
94398,2002-01-20,CI,150.0,1960.0,42.0,0,0,5,WILKINS DR,negative_T_minus_H_minus_4y
21070,2002-01-21,CI,150.0,1962.0,40.0,0,0,5,KENNETH AVE,negative_T_minus_H_minus_4y
23740,2002-01-21,CI,150.0,1952.0,50.0,0,1,5,ST LEGER ST,positive_T_minus_H
24130,2002-01-21,PVC,150.0,1994.0,8.0,0,0,5,LORNE CRES,negative_T_minus_H_minus_2y
270,2002-01-21,CI,150.0,1958.0,44.0,1,1,5,ABERDEEN RD,positive_T_minus_H
87984,2002-01-21,CI,150.0,1963.0,39.0,0,1,5,RUSKVIEW RD,positive_T_minus_H
11710,2002-01-22,CI,150.0,1959.0,43.0,0,0,5,ELKINGTON DR,negative_T_minus_H_minus_5y
18120,2002-01-22,CI,150.0,1961.0,41.0,1,0,5,HAROLD AVE,negative_T_minus_H_minus_2y
20620,2002-01-22,CI,150.0,1951.0,51.0,2,0,5,JOHNSTON ST,negative_T_minus_H_minus_3y
35140,2002-01-22,CI,150.0,1953.0,49.0,1,0,5,SIXTH AVE,negative_T_minus_H_minus_4y
40950,2002-01-22,CI,150.0,1924.0,78.0,0,0,5,SIMEON ST,negative_T_minus_H_minus_3y
58030,2002-01-22,DI,150.0,1967.0,35.0,0,0,5,HAYWARD AVE,negative_T_minus_H_minus_3y
85842,2002-01-23,DI,150.0,1966.0,36.0,0,0,5,CONFEDERATION DR,negative_T_minus_H_minus_2y
31670,2002-01-25,DI,200.0,1966.0,36.0,0,1,5,QUEENS BLVD,positive_T_minus_H
31770,2002-01-25,CI,150.0,1949.0,53.0,1,1,5,QUEENS BLVD,positive_T_minus_H
34770,2002-01-25,DI,100.0,1968.0,34.0,0,0,5,SHELLEY PL,negative_T_minus_H_minus_5y
20490,2002-01-26,CI,150.0,1956.0,46.0,0,0,5,ISLINGTON AVE,negative_T_minus_H_minus_3y
79346,2002-01-26,CI,150.0,1962.0,40.0,0,0,5,ARCHER PL,negative_T_minus_H_minus_4y
31170,2002-01-27,CI,150.0,1954.0,48.0,1,1,5,PROSPECT AVE,positive_T_minus_H
31770,2002-01-27,CI,150.0,1949.0,53.0,1,1,5,QUEENS BLVD,positive_T_minus_H
33220,2002-01-27,DI,150.0,1978.0,24.0,0,1,5,ROLLING MEADOWS DR,positive_T_minus_H
68709,2002-01-27,AC,450.0,1980.0,22.0,0,1,5,FISCHER HALLMAN RD,positive_T_minus_H
86584,2002-01-27,CI,150.0,1958.0,44.0,0,0,5,HEARTH CRES,negative_T_minus_H_minus_4y
17330,2002-01-28,CI,150.0,1956.0,46.0,0,1,5,GREENFIELD AVE,positive_T_minus_H
20470,2002-01-28,CI,150.0,1955.0,47.0,1,0,5,ISLINGTON AVE,negative_T_minus_H_minus_2y
5510,2002-01-28,CI,150.0,1967.0,35.0,3,1,5,CARNABY CRES,positive_T_minus_H
90738,2002-01-28,CI,150.0,1948.0,54.0,0,0,5,STIRLING AVE S,negative_T_minus_H_minus_2y
37030,2002-01-29,DI,150.0,1981.0,21.0,0,0,5,SUGAR MAPLE ST,negative_T_minus_H_minus_2y
35140,2002-01-30,CI,150.0,1953.0,49.0,1,0,5,SIXTH AVE,negative_T_minus_H_minus_2y
44440,2002-01-30,DI,100.0,1961.0,41.0,0,0,5,YULE PL,negative_T_minus_H_minus_1y
68677,2002-01-30,CI,200.0,1953.0,49.0,0,0,5,SHELLEY DR,negative_T_minus_H_minus_3y
92140,2002-01-30,CI,150.0,1954.0,48.0,0,0,5,UNION BLVD,negative_T_minus_H_minus_5y
40130,2002-01-31,DI,150.0,1967.0,35.0,0,0,5,VIEWMONT CLOSE,negative_T_minus_H_minus_5y
29190,2002-02-02,CI,150.0,1952.0,50.0,0,1,5,OTTAWA ST N,positive_T_minus_H
42560,2002-02-02,CI,150.0,1958.0,44.0,0,0,5,VILLAGE RD,negative_T_minus_H_minus_4y
63680,2002-02-02,CI,150.0,1958.0,44.0,0,1,5,CONNAUGHT ST,positive_T_minus_H
87566,2002-02-03,PVC,300.0,2000.0,2.0,0,0,5,KING ST E,negative_T_minus_H_minus_1y
19760,2002-02-04,DI,150.0,1967.0,35.0,1,1,5,HOLBORN DR,positive_T_minus_H
88512,2002-02-04,CI,150.0,1954.0,48.0,0,0,5,FRANKLIN ST S,negative_T_minus_H_minus_2y
19770,2002-02-05,CI,150.0,1967.0,35.0,0,1,5,HOLBORN DR,positive_T_minus_H
30740,2002-02-05,DI,200.0,1968.0,34.0,0,0,5,PINEDALE DR,negative_T_minus_H_minus_3y
43920,2002-02-05,CI,150.0,1954.0,48.0,0,0,5,WOODHAVEN RD,negative_T_minus_H_minus_2y
16540,2002-02-06,DI,150.0,1970.0,32.0,1,0,5,GLEN AVON CRES,negative_T_minus_H_minus_2y
27010,2002-02-06,DI,200.0,1965.0,37.0,0,0,5,MONTCALM DR,negative_T_minus_H_minus_4y
8200,2002-02-07,DI,150.0,1978.0,24.0,0,0,5,COUNTRYSIDE CRES,negative_T_minus_H_minus_3y
14090,2002-02-08,DI,200.0,1974.0,28.0,1,1,5,FARRIER DR,positive_T_minus_H
30870,2002-02-08,DI,100.0,1976.0,26.0,0,0,5,PIONEER DR,negative_T_minus_H_minus_2y
35630,2002-02-08,CI,150.0,1960.0,42.0,2,1,5,SPRINGBANK CRES,positive_T_minus_H
5620,2002-02-08,DI,200.0,1966.0,36.0,1,1,5,CARSON DR,positive_T_minus_H
17230,2002-02-09,CI,200.0,1957.0,45.0,1,1,5,GREENBROOK DR,positive_T_minus_H
7720,2002-02-09,CI,100.0,1960.0,42.0,0,0,5,CHARLOTTE PL,negative_T_minus_H_minus_3y
57680,2002-02-10,CI,150.0,1955.0,47.0,1,1,5,EDNA ST,positive_T_minus_H
86390,2002-02-10,PVC,300.0,2000.0,2.0,0,0,5,KING ST E,negative_T_minus_H_minus_3y
17400,2002-02-11,CI,150.0,1953.0,49.0,0,0,5,GREENFIELD AVE,negative_T_minus_H_minus_2y
37280,2002-02-11,CI,300.0,1947.0,55.0,0,0,5,SYDNEY ST N,negative_T_minus_H_minus_4y
39030,2002-02-11,CI,200.0,1953.0,49.0,0,0,5,VANIER DR,negative_T_minus_H_minus_4y
7540,2002-02-11,CI,150.0,1965.0,37.0,0,1,5,CLOVERDALE CRES,positive_T_minus_H
900,2002-02-11,CI,150.0,1953.0,49.0,1,0,5,ARLINGTON BLVD,negative_T_minus_H_minus_2y
92072,2002-02-11,CI,150.0,1961.0,41.0,0,1,5,ROSEMOUNT DR,positive_T_minus_H
1340,2002-02-12,CI,200.0,1961.0,41.0,0,1,5,AVON RD,positive_T_minus_H
14930,2002-02-12,CI,150.0,1958.0,44.0,0,1,5,FOREST HILL DR,positive_T_minus_H
18960,2002-02-12,DI,200.0,1973.0,29.0,0,0,5,HIGHLAND CRES,negative_T_minus_H_minus_4y
22690,2002-02-12,DI,150.0,1988.0,14.0,0,1,5,KRISTI PL,positive_T_minus_H
39600,2002-02-12,CI,200.0,1963.0,39.0,0,0,5,VICTORIA ST N,negative_T_minus_H_minus_3y
42890,2002-02-14,CI,150.0,1966.0,36.0,2,0,5,WESTWOOD CRES,negative_T_minus_H_minus_2y
7830,2002-02-14,CI,150.0,1962.0,40.0,0,0,5,CONNAUGHT ST,negative_T_minus_H_minus_3y
79756,2002-02-14,DI,150.0,1979.0,23.0,0,0,5,HILLCREST LANE,negative_T_minus_H_minus_1y
10940,2002-02-15,CI,200.0,1967.0,35.0,0,1,5,EAGEN DR,positive_T_minus_H
21390,2002-02-15,CI,250.0,1889.0,113.0,2,0,5,KING ST W,negative_T_minus_H_minus_1y
6490,2002-02-15,CI,150.0,1953.0,49.0,0,0,5,CHAPEL ST,negative_T_minus_H_minus_3y
85972,2002-02-16,DI,150.0,1976.0,26.0,0,0,5,STRASBURG RD,negative_T_minus_H_minus_3y
14330,2002-02-17,CI,150.0,1953.0,49.0,1,1,5,FIFE AVE,positive_T_minus_H
42890,2002-02-17,CI,150.0,1966.0,36.0,2,0,5,WESTWOOD CRES,negative_T_minus_H_minus_5y
37810,2002-02-18,CI,150.0,1964.0,38.0,1,1,5,THORNRIDGE CRES,positive_T_minus_H
38980,2002-02-18,CI,150.0,1953.0,49.0,0,0,5,VALLEYVIEW RD,negative_T_minus_H_minus_4y
39040,2002-02-18,CI,200.0,1953.0,49.0,0,1,5,VANIER DR,positive_T_minus_H
40150,2002-02-18,CI,150.0,1962.0,40.0,2,0,5,VILLAGE RD,negative_T_minus_H_minus_4y
5010,2002-02-18,CI,100.0,1959.0,43.0,0,0,5,BURBANK RD,negative_T_minus_H_minus_3y
79346,2002-02-18,CI,150.0,1962.0,40.0,0,1,5,ARCHER PL,positive_T_minus_H
22460,2002-02-20,DI,150.0,1969.0,33.0,0,0,5,KINGSWOOD DR,negative_T_minus_H_minus_1y
82460,2002-02-20,CI,150.0,1961.0,41.0,0,0,5,JANSEN AVE,negative_T_minus_H_minus_4y
86632,2002-02-20,DI,200.0,1976.0,26.0,0,1,5,BIEHN DR,positive_T_minus_H
96092,2002-02-20,CI,150.0,1962.0,40.0,0,0,5,ARCHER PL,negative_T_minus_H_minus_4y
39050,2002-02-21,CI,200.0,1953.0,49.0,0,0,5,VANIER DR,negative_T_minus_H_minus_4y
83746,2002-02-21,CI,150.0,1962.0,40.0,0,0,5,FOREST HILL DR,negative_T_minus_H_minus_3y
15830,2002-02-22,CI,150.0,1967.0,35.0,1,0,5,FURNESS DR,negative_T_minus_H_minus_1y
85016,2002-02-23,CI,150.0,1967.0,35.0,2,0,5,THALER AVE,negative_T_minus_H_minus_5y
87828,2002-02-23,CI,150.0,1954.0,48.0,0,0,5,KRUG ST,negative_T_minus_H_minus_4y
670,2002-02-24,CI,150.0,1963.0,39.0,0,0,5,ANTHONY PL,negative_T_minus_H_minus_4y
84006,2002-02-24,DI,150.0,1967.0,35.0,1,0,5,HAYWARD AVE,negative_T_minus_H_minus_2y
24260,2002-02-25,DI,150.0,1965.0,37.0,1,0,5,LORRAINE AVE,negative_T_minus_H_minus_3y
29890,2002-02-25,CI,200.0,1946.0,56.0,0,0,5,OXFORD ST,negative_T_minus_H_minus_4y
4010,2002-02-25,CI,150.0,1965.0,37.0,0,1,5,BRADLEY DR,positive_T_minus_H
19780,2002-02-28,CI,150.0,1967.0,35.0,0,1,5,HOLBORN DR,positive_T_minus_H
38970,2002-03-02,CI,150.0,1953.0,49.0,0,0,5,VALLEYVIEW RD,negative_T_minus_H_minus_4y
84696,2002-03-03,CI,150.0,1955.0,47.0,0,0,5,KRUG ST,negative_T_minus_H_minus_2y
26990,2002-03-04,DI,200.0,1966.0,36.0,0,1,5,MONTCALM DR,positive_T_minus_H
42890,2002-03-04,CI,150.0,1966.0,36.0,2,0,5,WESTWOOD CRES,negative_T_minus_H_minus_1y
36500,2002-03-05,CI,150.0,1962.0,40.0,0,1,5,STONYBROOK DR,positive_T_minus_H
29200,2002-03-06,CI,150.0,1952.0,50.0,4,1,5,OTTAWA ST N,positive_T_minus_H
17720,2002-03-07,CI,150.0,1957.0,45.0,2,0,5,GUELPH ST,negative_T_minus_H_minus_4y
8070,2002-03-09,CI,150.0,1957.0,45.0,1,0,5,CORNELL AVE,negative_T_minus_H_minus_1y
20620,2002-03-10,CI,150.0,1951.0,51.0,2,0,5,JOHNSTON ST,negative_T_minus_H_minus_1y
24640,2002-03-10,CI,150.0,1958.0,44.0,0,1,5,LYNDHURST DR,positive_T_minus_H
15000,2002-03-11,DI,150.0,1969.0,33.0,0,0,5,FORESTWOOD DR,negative_T_minus_H_minus_3y
7290,2002-03-11,CI,100.0,1956.0,46.0,1,0,5,CLAREMONT AVE,negative_T_minus_H_minus_4y
38040,2002-03-13,CI,150.0,1958.0,44.0,0,0,5,TRAFALGAR AVE,negative_T_minus_H_minus_3y
6940,2002-03-13,CI,150.0,1960.0,42.0,2,1,5,CHARLOTTE CRES,positive_T_minus_H
35600,2002-03-16,CI,150.0,1924.0,78.0,0,1,5,SPRING VALLEY RD,positive_T_minus_H
38850,2002-03-16,CI,150.0,1974.0,28.0,1,1,5,UPLANDS DR,positive_T_minus_H
34670,2002-03-18,CI,150.0,1946.0,56.0,1,1,5,SHELDON AVE N,positive_T_minus_H
1100,2002-03-19,CI,150.0,1965.0,37.0,0,0,5,ASKIN PL,negative_T_minus_H_minus_1y
11030,2002-03-19,CI,300.0,1949.0,53.0,0,0,5,GLENDALE RD,negative_T_minus_H_minus_2y
20250,2002-03-19,CI,150.0,1967.0,35.0,0,0,5,INDIAN RD,negative_T_minus_H_minus_2y
7950,2002-03-19,CI,150.0,1966.0,36.0,1,1,5,CONWAY DR,positive_T_minus_H
34030,2002-03-20,CI,150.0,1967.0,35.0,0,0,5,SCHOFIELD DR,negative_T_minus_H_minus_3y
36970,2002-03-20,DI,150.0,1965.0,37.0,0,1,5,STRATHCONA CRES,positive_T_minus_H
43540,2002-03-21,CI,200.0,1954.0,48.0,0,1,5,WILSON AVE,positive_T_minus_H
88528,2002-03-31,DI,150.0,1992.0,10.0,0,1,5,SCHUELLER ST,positive_T_minus_H
14920,2002-04-01,CI,200.0,1960.0,42.0,0,0,5,FOREST HILL DR,negative_T_minus_H_minus_3y
15370,2002-04-02,CI,300.0,1956.0,46.0,0,1,5,FRANKLIN ST N,positive_T_minus_H
30230,2002-04-08,DI,150.0,1966.0,36.0,0,0,5,PARKVIEW CRES,negative_T_minus_H_minus_4y
5450,2002-04-09,CI,150.0,1953.0,49.0,0,0,5,CARLTON ST,negative_T_minus_H_minus_3y
90210,2002-04-12,CI,150.0,1967.0,35.0,1,0,5,CARNABY CRES,negative_T_minus_H_minus_3y
86864,2002-04-14,DI,150.0,1968.0,34.0,1,0,5,MARKWOOD DR,negative_T_minus_H_minus_1y
96098,2002-04-22,CI,200.0,1957.0,45.0,0,0,5,WESTMOUNT RD E,negative_T_minus_H_minus_2y
42130,2002-04-23,DI,300.0,1974.0,28.0,0,1,5,WESTHEIGHTS DR,positive_T_minus_H
85956,2002-04-27,PVC,450.0,2002.0,0.0,0,1,5,BLEAMS RD,positive_T_minus_H
19750,2002-04-29,DI,150.0,1967.0,35.0,0,0,5,HOLBORN DR,negative_T_minus_H_minus_4y
44100,2002-05-03,CI,100.0,1958.0,44.0,0,0,5,WOOLWICH ST,negative_T_minus_H_minus_5y
7880,2002-05-05,CI,150.0,1953.0,49.0,0,0,5,CONNAUGHT ST,negative_T_minus_H_minus_1y
33660,2002-05-06,DI,200.0,1973.0,29.0,1,0,5,ROYAL ORCHARD DR,negative_T_minus_H_minus_1y
